name,city,province,latitude,longitude,state_name,population
Domino's Pizza,Clinton,TN,36.10909,-84.126045,Tennessee,10239
Wendy's,San Antonio,TX,29.437745,-98.496999,Texas,2096390
McDonald's,Las Cruces,NM,32.31283,-106.75049,New Mexico,139530
KFC,Douglas,GA,31.5187,-82.8504,Georgia,11749
Wendy's,Columbus,OH,40.06049,-82.9632,Ohio,1635039
Burger King,Salem,OR,44.91439,-122.97977,Oregon,268719
SUBWAY,Rogers,AR,36.282926,-94.138378,Arkansas,72981
Mcdonald's,Massillon,OH,40.748181767,-81.517621099,Ohio,32338
Wendy's,Oak Ridge,NC,36.173276,-79.990748,North Carolina,7744
Burger King,Niverville,NY,-6.24427307,106.797100741,New York,1181
Arby's,Webb City,MO,37.12732,-94.476109,Missouri,13221
SUBWAY,Beaverton,OR,45.49888,-122.80759,Oregon,97812
Chick-fil-A,Tulsa,OK,36.06138,-95.85207,Oklahoma,747529
Sonic Drive-In,Newbern,TN,36.12099,-89.26171,Tennessee,3289
McDonald's,Slidell,LA,30.30247,-89.82537,Louisiana,90755
Taco Time,Beaverton,OR,45.476212,-122.800017,Oregon,97812
El Pollo Loco,San Juan Capistrano,CA,33.47005,-117.67625,California,35095
Bush's Chicken,Round Rock,TX,30.5121,-97.698,Texas,127786
Sarku Japan,Meriden,CT,41.55025,-72.803698,Connecticut,60545
Blimpie,Biddeford,ME,43.495377,-70.45818,Maine,22498
Mcdonald's,Norman,OK,35.234461445,-97.418894533,Oklahoma,129672
Taco Bell,Silver Spring,MD,39.0394,-77.0544,Maryland,81462
Chick-fil-a Truett's Luau,Fayetteville,GA,33.4463872,-84.46770357,Georgia,19719
Subway,Leonardtown,MD,38.304511254,-76.659655226,Maryland,4808
Dairy Queen,Houston,TX,29.79451,-95.46942,Texas,6227666
Rally's,Alton,IL,38.919980705,-90.172610957,Illinois,80162
Taco Bell,La Grande,OR,45.336549,-118.060592,Oregon,13058
Chick-fil-A,Moncks Corner,SC,33.21027,-79.98215,South Carolina,15485
Hardee's,Anderson,IN,40.061448,-85.664315,Indiana,80597
Sonic Drive-In,Bosque Farms,NM,34.85492,-106.69112,New Mexico,4071
Taco Bell,Summerville,GA,34.494633,-85.33609,Georgia,4408
Wendy's,Havelock,NC,34.889649152,-76.921967,North Carolina,17691
McDonald's,Rome,GA,34.24659,-85.1619,Georgia,38189
Papa John's Pizza,Jacksonville,FL,30.432648,-81.676567,Florida,1335714
A&W Restaurant,Chandler,AZ,33.30649,-111.89025,Arizona,280136
McDonald's,Kerman,CA,36.734877,-120.065026,California,16815
Chick-fil-A,Ranson,WV,39.320727,-77.876745,West Virginia,5729
SONIC Drive In,Greeley,CO,40.42074,-104.776,Colorado,139842
Hardee's,Jefferson,OH,41.737044,-80.769627,Ohio,3522
Burger King,La Grange,KY,38.418372,-85.380675,Kentucky,10311
Hot Dog On A Stick,Reno,NV,39.474263441,-119.78141967,Nevada,466706
McDonald's,Conyers,GA,33.626102,-84.044695,Georgia,18512
McDonald's,Odessa,MO,39.00641,-93.95334,Missouri,5620
Strongwater Spirits & Botanicals,Denver,CO,39.7613,-105.008,Colorado,2714768
Wendy's,Macon,GA,32.744054,-83.715386,Georgia,156578
Sonic,Grand Prairie,TX,32.745688,-97.007919,Texas,201883
Jack in the Box,Placentia,CA,33.86031,-117.88252,California,52826
Burger King,Abilene,KS,38.937488736,-97.214479889,Kansas,6449
Burger King,Gresham,OR,45.504448,-122.435513,Oregon,112378
Arby's,Heath,OH,40.037506,-82.429341,Ohio,10644
Domino's Pizza,Littleton,CO,39.624195,-105.10908,Colorado,44710
McDonald's,Pleasanton,TX,28.94449,-98.50611,Texas,11011
Whataburger,Lafayette,LA,30.18386,-92.07546,Louisiana,242063
McDonald's,Tampa,FL,27.959,-82.505,Florida,2957531
McDonald's,Attleboro,MA,41.9521,-71.27,Massachusetts,46762
In-N-Out Burger,Alameda,CA,37.784805,-122.28389,California,77238
McDonald's,Atlanta,GA,33.722898,-84.50757,Georgia,5298788
Wendy's,Bettendorf,IA,41.54804,-90.498988,Iowa,39647
Wendy's,Grove City,PA,41.14342,-80.1588,Pennsylvania,7830
Wendy's,Matamoras,PA,41.3524,-74.7203,Pennsylvania,2539
Burger King,Reno,NV,39.55702,-119.79207,Nevada,466706
Taco Bell,Santa Clara,CA,37.33971,-121.972527,California,130256
Burger King,Pocatello,ID,42.87243,-112.46248,Idaho,72963
Dairy Queen,Marrero,LA,29.88221,-90.09926,Louisiana,32540
Wendy's,Akron,OH,41.03049,-81.42773,Ohio,537241
Steak 'n Shake,Vienna,WV,39.30352,-81.55113,West Virginia,10518
Del Taco,Riverside,CA,33.91584,-117.32405,California,2333040
Taco Bell,Los Angeles,CA,34.01092,-118.30109,California,11984083
KFC,Yorba Linda,CA,33.8884,-117.8259,California,67170
Taco Bell,Newport Beach,CA,33.61677,-117.91564,California,83845
McDonald's,South El Monte,CA,34.063122,-118.064043,California,19287
Subway,Alexandria,VA,38.753106,-77.138787,Virginia,156976
KFC,Chicago,IL,41.99008,-87.7138,Illinois,8609571
McDonald's,Carson,CA,33.80774,-118.27383,California,92871
Firehouse Subs,Orlando,FL,28.51376,-81.32754,Florida,1948155
Mcdonald's,Deerfield Beach,FL,26.301335,-80.132713,Florida,88093
Taco Bell,Denver,CO,39.76946,-104.84704,Colorado,2714768
McDonald's,Hollywood,FL,26.047878373,-80.15956327,Florida,155082
Sonic Drive-In,Okolona,MS,34.00125,-88.73722,Mississippi,2430
Taco Bell,Indianapolis,IN,39.910079,-86.262393,Indiana,1767321
Subway,Tinley Park,IL,41.600200466,-87.794795036,Illinois,54842
Whataburger,Spring,TX,30.019,-95.52746,Texas,68580
Burger King,Lima,OH,40.704117,-84.151401,Ohio,66412
Arby's,Powell,OH,40.158031,-83.095449,Ohio,14451
McDonald's,Portage,IN,41.575861,-87.178408,Indiana,38082
Wendy's,Longwood,FL,28.693768727,-81.328117847,Florida,16337
Jimmy John's,Detroit,MI,42.33303,-83.04571,Michigan,3773725
Dominos Pizza,Minot,ND,48.25776,-101.2981,North Dakota,47791
Wendy's,Forney,TX,32.74296,-96.44658,Texas,31532
KFC,West Jordan,UT,40.5878,-111.9383,Utah,116692
Burger King,Slidell,LA,30.285159,-89.777363,Louisiana,90755
McDonald's,Tyler,TX,32.450954,-95.28364,Texas,134739
McDonald's,Cerritos,CA,33.870463,-118.061403,California,47867
Wendy's,Broken Arrow,OK,36.061996,-95.7618,Oklahoma,118180
McDonald's,Asheville,NC,35.57136,-82.50495,North Carolina,295184
McDonald's,Trenton,MO,40.07439,-93.59746,Missouri,5536
Dairy Queen,Mabank,TX,32.36602,-96.103364,Texas,5187
Burger King,Roseville,MI,42.534685143,-82.913029,Michigan,47123
Whataburger,Austin,TX,30.16614618,-97.787981629,Texas,1940039
Jack in the Box,Dallas,TX,32.896191,-96.898905,Texas,5968322
Taco Bell,Phoenix,AZ,33.468509,-112.220748,Arizona,4121103
Popeyes Louisiana Kitchen,Nampa,ID,43.596024,-116.51322,Idaho,201956
Pei Wei,Tampa,FL,27.942478915,-82.506195008,Florida,2957531
Quiznos,North Salt Lake,UT,40.849641,-111.92945,Utah,23474
Burger King,Grand Forks,ND,47.907141579,-97.045743525,North Dakota,68373
Subway,Princess Anne,MD,38.213046,-75.701425,Maryland,3569
Mc Donald's,Lebanon,KY,37.5572,-85.2726,Kentucky,6430
Wendy's,Baltimore,MD,39.28447,-76.653852,Maryland,2201673
Taco Bell,Hilo,HI,19.692339,-155.066366,Hawaii,50404
McDonald's,Los Angeles,CA,34.083375,-118.29134,California,11984083
Subway,Conway,AR,35.071014,-92.495353,Arkansas,73817
Pizza Hut,Cave Creek,AZ,33.75607,-111.992545,Arizona,5091
Jimmy John's,Elkhart,IN,41.723984927,-85.979262807,Indiana,149701
Wendy's,Thousand Oaks,CA,34.17381,-118.83576,California,207637
Jack in the Box,Houston,TX,29.981197,-95.423434,Texas,6227666
SONIC Drive In,Lake Charles,LA,30.30042,-93.2073,Louisiana,153662
Wendy's,Turlock,CA,37.521508,-120.888854,California,79611
Sonic,Paris,TX,33.676618,-95.555796,Texas,24775
KFC,Reno,NV,39.54584,-119.78359,Nevada,466706
Bojangles' Famous Chicken 'n Biscuits,Fort Mill,SC,35.084813,-80.933078,South Carolina,30775
Subway,Vinton,IA,42.16822,-92.03768,Iowa,4948
Pizza Hut,Scottsdale,AZ,33.489048,-111.928022,Arizona,243821
Hardee's / Red Burrito,Carlyle,IL,38.617549538,-89.373093066,Illinois,2980
Burger King,Athens,OH,39.336855,-82.067974,Ohio,23396
Carl's Jr.,Cedar City,UT,37.7284,-113.0465,Utah,38524
Taco Bell,Lockeford,CA,38.1547,-121.1551,California,3838
Mcdonald's #25557,Clovis,CA,36.85177,-119.72892798,California,124725
Subway,Marrero,LA,29.8945,-90.12809,Louisiana,32540
Farmer Boys,Chino,CA,34.005623,-117.688697,California,92652
Jack in the Box,Glendale,AZ,33.536883,-112.357312,Arizona,252833
Arby's,Little Falls,MN,45.97514,-94.33816,Minnesota,9121
Jimmy John's,Idaho Falls,ID,43.46974,-111.98452,Idaho,111137
Runza,Lawrence,KS,38.9341,-95.2596,Kansas,97387
Taco Bell,Tappahannock,VA,37.90479,-76.86511,Virginia,1908
Burger King,Harvey,LA,29.871745,-90.081406,Louisiana,20915
Taco Bell,Flagstaff,AZ,35.21428,-111.59854,Arizona,81235
McDonald's,Kennesaw,GA,34.002105,-84.598721,Georgia,34605
SUBWAY,La Mesa,CA,32.786095,-117.00397,California,60797
Burger King,Tacoma,WA,47.19136,-122.40915,Washington,222758
McDonald's,Wilson,NC,35.723494,-77.894081,North Carolina,48370
Burger King,Jessup,MD,39.166686,-76.789894,Maryland,9931
Wendy's,Beaver,WV,37.749808657,-81.137934299,West Virginia,695
KFC,Washington,DC,38.89757,-76.97058,District of Columbia,5230370
Baja Fresh,Gresham,OR,45.5049,-122.4412,Oregon,112378
Hardee's,Middleton,WI,43.110461,-89.509604,Wisconsin,22301
Rocky's,Big Spring,TX,32.2437,-101.47505,Texas,23975
Chester's Grill,Staten Island,NY,13.760110965,100.567486324,New York,495747
Mcdonald's,Jackson,GA,33.208373131,-84.058582647,Georgia,5741
McDonald's,Flowery Branch,GA,34.10842,-83.87445,Georgia,10925
Jack in the Box,Torrance,CA,33.8319,-118.28991,California,142130
McDonald's,Akron,OH,41.135107,-81.554496,Ohio,537241
Wendy's,Suffern,NY,41.11085,-74.09758,New York,11441
Taco Bell,Menasha,WI,44.204742,-88.447605,Wisconsin,18273
Krystal,Warner Robins,GA,32.659703,-83.618014,Georgia,148466
McDonald's,Newport,TN,35.95115,-83.20104,Tennessee,6881
Burger King,East Lansing,MI,42.761497247,-84.50487288,Michigan,45758
Jack in the Box,Las Vegas,NV,36.15241,-115.15404,Nevada,2299189
Taco John's,Council Bluffs,IA,41.264,-95.84219,Iowa,62586
Subway,Washington,DC,38.940289,-77.089141,District of Columbia,5230370
Wendy's,Savannah,GA,32.031526,-80.96539,Georgia,324227
McDonald's,Jenks,OK,36.02295,-95.97646,Oklahoma,27102
Whataburger,San Antonio,TX,29.48871,-98.4447,Texas,2096390
McDonald's,San Jose,CA,37.2509,-121.8319,California,1827643
Carl's Jr. / Green Burrito,Brentwood,CA,37.961099479,-121.73585135,California,65208
Wendy's,Pearl City,HI,21.408394,-157.96516,Hawaii,44547
Whataburger,Fort Worth,TX,32.776688,-97.289947,Texas,963194
Arby's,Birmingham,AL,33.5534,-86.88625,Alabama,773997
McDonald's,Woodridge,IL,41.750619,-88.037915,Illinois,33941
Subway,Cedar City,UT,37.66546,-113.06437,Utah,38524
Runza,Gothenburg,NE,40.91744,-100.170624,Nebraska,3452
Taco Bell,Mcminnville,OR,45.2254,-123.1887,Oregon,34596
McDonald's,Vancouver,WA,45.6038,-122.50278,Washington,195300
Subway,Pittsfield,MA,42.4664,-73.1959,Massachusetts,43457
Del Taco,Anaheim,CA,33.8468,-117.9237,California,344521
Sonic Drive In,Wichita,KS,37.653204018,-97.335872317,Kansas,519036
Pei Wei,Little Rock,AR,34.753024,-92.341065,Arkansas,466334
Wendy's,Mansfield,OH,40.7592,-82.5459,Ohio,75233
McDonald's,Canton,GA,34.173428185,-84.54960713,Georgia,35741
Hardee's,Rossville,GA,34.98217,-85.287778,Georgia,3978
KFC,Tampa,FL,27.996901305,-82.565157544,Florida,2957531
SUBWAY,Orlando,FL,28.4937,-81.5065,Florida,1948155
Taco John's,Minneapolis,MN,45.194073,-93.23482,Minnesota,2937866
7-11,Lihue,HI,21.994903776,-159.353712201,Hawaii,7901
Taco Bell,Aiken,SC,33.565018,-81.740817,South Carolina,32521
McDonald's,Newberry,FL,29.6544,-82.4939,Florida,7865
Burger King,Sunnyvale,CA,37.395627,-122.029385,California,154236
Taco Bell,Denver,CO,39.914363983,-104.94186,Colorado,2714768
Burger King,Gary,IN,41.5953,-87.2453,Indiana,68113
Boston Market,Philadelphia,PA,40.08149,-74.9619,Pennsylvania,5782653
Papa John's Pizza,Washington,DC,38.921099,-77.031844,District of Columbia,5230370
Kfc,Castle Rock,CO,39.40998377,-104.860668552,Colorado,79123
Church's Chicken,Tomball,TX,30.0928,-95.6247,Texas,13655
McDonald's,Lexington,SC,33.92321,-81.28969,South Carolina,24585
Del Taco,Long Beach,CA,33.827436,-118.089531,California,455548
McDonald's,Montgomery Village,MD,39.18476,-77.18903,Maryland,34110
Wendy's,Columbus,GA,32.53662,-84.86997,Georgia,256672
Dairy Queen,Yuma,AZ,32.690272,114.624503,Arizona,145839
Wendy's,Wichita,KS,37.721546888,-97.261663,Kansas,519036
White Castle,Columbus,OH,39.89802376,-82.882828554,Ohio,1635039
McDonald's,Woodbridge,VA,38.635159,-77.270506,Virginia,43945
Whataburger,Friendswood,TX,29.51087,-95.18743,Texas,41030
KFC,Newark,CA,37.54008,-122.027776,California,46903
Burger King,Lansing,MI,42.740876,-84.546405,Michigan,328527
Subway,Dallas,TX,32.686733,-96.788412,Texas,5968322
Pizza Hut,Surprise,AZ,33.638915,-112.4215,Arizona,154948
Burger King,Cocoa,FL,28.386126,-80.755035,Florida,19554
Wendy's,Inverness,FL,28.85536,-82.39173,Florida,7770
Sonic Drive-In,Willard,MO,37.29947,-93.42432,Missouri,6488
Mcdonald's,Stantonville,TN,35.151529,-88.464276,Tennessee,313
Arby's,Germantown,TN,35.09399,-89.807751,Tennessee,40673
Del Taco,Las Vegas,NV,36.143939,-115.22286,Nevada,2299189
Burger King,Rockwall,TX,32.89877417,-96.467084884,Texas,51168
Burger King,Lake Stevens,WA,47.979159646,-122.090904594,Washington,40253
Taco Bell,Yukon,OK,35.49706,-97.74214,Oklahoma,25529
Taco Bell,Fayetteville,AR,36.129725,-94.145882,Arkansas,408133
Jack in the Box,Los Angeles,CA,34.004375,-118.282909,California,11984083
Pizza Hut,Southaven,MS,34.962436,-89.935471,Mississippi,56226
Boston Market,Matthews,NC,35.13647,-80.71567,North Carolina,30577
Church's Chicken,Detroit,MI,42.3652,-83.1305,Michigan,3773725
Chicken Express,Sulphur Springs,TX,33.12161,-95.59613,Texas,16401
KFC,Nampa,ID,43.55033,-116.57179,Idaho,201956
Church's Chicken,Livonia,MI,42.368619595,-83.340305685,Michigan,93851
Zaxby's,Charlotte,NC,35.335106,-80.797989,North Carolina,1488249
Burger King,Dawsonville,GA,34.36625,-84.03679,Georgia,4403
Burger King,Brooklyn,NY,40.658479,-73.890393,New York,2736074
Steak 'n Shake,Sullivan,MO,38.222977,-91.156395,Missouri,6310
McDonald's,Battle Ground,WA,45.780422529,-122.543536705,Washington,21886
Bob Evans Restaurant,Clearwater,FL,27.96047,-82.74677,Florida,117247
Wendy's,Valdosta,GA,30.8518,-83.2805,Georgia,79120
Wendy's,Raleigh,NC,35.8993,-78.6813,North Carolina,1179118
Burger King,Boerne,TX,29.779891155,-98.728302288,Texas,20518
Mcdonald's,Chilhowie,VA,36.797464123,-81.680989265,Virginia,2428
Osgood's,Milwaukee,WI,43.075378085,-88.057040077,Wisconsin,1291752
Pizza Hut,Scottsdale,AZ,33.46621,-111.912186,Arizona,243821
Dan's Seafood & Chicken,Fort Worth,TX,32.7661,-97.21613,Texas,963194
McDonalds,Romeoville,IL,41.597201125,-88.123607115,Illinois,41152
Subway,Helena,MT,46.606725,-112.017895,Montana,33639
Burger King,Coopersburg,PA,40.509286,-75.385827,Pennsylvania,2495
Jason's Deli,Little Rock,AR,34.75605,-92.39388,Arkansas,466334
Taco Bell,Savannah,GA,32.042066,-81.063974,Georgia,324227
Hardee's,Macon,MO,39.7525,-92.4684,Missouri,5466
Burger King,Montgomery,IL,41.726724,-88.319467,Illinois,21515
Chick-fil-A,Bakersfield,CA,35.3544,-119.05993,California,566351
Burger King,Grandview,MO,38.889453756,-94.523663006,Missouri,26527
Popeyes Louisiana Kitchen,Hayward,CA,37.648926,-122.09113,California,158801
Steak N Shake,Merrillville,IN,41.47305,-87.34573,Indiana,36476
Taco Bell,Warner Robins,GA,32.61788,-83.67307,Georgia,148466
McDonald's,Washington,DC,38.860083,-76.968889,District of Columbia,5230370
Subway,Lexington,KY,37.9777,-84.52945,Kentucky,323725
McDonald's,Maumelle,AR,34.838716632,-92.387848955,Arkansas,19373
Taco Bell,Kerrville,TX,30.053208,-99.133992,Texas,24755
Cousins Subs,Plover,WI,44.496632,-89.513397,Wisconsin,13884
Breadeaux Pizza,Pella,IA,41.40696,-92.91479,Iowa,10720
Sonic Drive-In,Blytheville,AR,35.95848,-89.96515,Arkansas,12790
Burger King,Rosemount,MN,44.7317,-93.1355,Minnesota,27562
Taco Bell,Macon,GA,32.898942,-83.689293,Georgia,156578
El Pollo Loco,Long Beach,CA,33.853981,-118.167599,California,455548
Taco Bell,Hagerstown,MD,39.631983,-77.761166,Maryland,204653
Pizza Hut,Denver,CO,39.71852,-105.08159,Colorado,2714768
Krystal,Crestview,FL,30.78822,-86.558846,Florida,28773
Wienerschnitzel,Albuquerque,NM,35.109016,-106.5338,New Mexico,765360
Subway,Houston,TX,29.77474,-95.31601,Texas,6227666
Aw Restaurant,Des Moines,IA,41.600544,-93.569756,Iowa,570091
Taco Bell,Charlottesville,VA,38.084589,-78.470496,Virginia,103155
Steak Escape,Huntington,WV,38.423039,-82.422291,West Virginia,192569
Chick-fil-A,Greenville,TX,33.0953,-96.11393,Texas,31222
A&w,Heyburn,ID,42.572895133,-113.730244277,Idaho,3693
KFC,Knoxville,TN,35.97303742,-83.985062237,Tennessee,627090
McDonald's,Toledo,OH,41.648817,-83.52379,Ohio,494010
Wendy's,Roseville,CA,38.782932,-121.286869,California,155955
Taco Bell,Chicago,IL,41.881876,-87.639713,Illinois,8609571
KFC,Sun City,AZ,33.6021,-112.2896,Arizona,37486
McDonald's,Cameron,MO,39.752647,-94.216095,Missouri,8519
Quiznos,Berkeley,CA,37.870507,-122.266619,California,120257
Subway,Zebulon,GA,33.098567,-84.34291,Georgia,1698
Burger King,Southaven,MS,34.962694,-89.991199,Mississippi,56226
KFC,Waukesha,WI,43.035534,-88.16524,Wisconsin,71233
7-Eleven,Portland,ME,43.664435,-70.251464,Maine,210907
McDonald's,Boca Raton,FL,26.3645,-80.1227,Florida,100234
Domino's Pizza,Austin,TX,30.231,-97.7352,Texas,1940039
Quiznos,Mount Pleasant,IA,40.95434,-91.50573,Iowa,8951
Burger King,Portsmouth,NH,43.035776,-70.778509,New Hampshire,104019
Five Guys,Henderson,NV,36.00283566,-115.109921504,Nevada,332141
Hardee's,Joplin,MO,37.081424991,-94.477891311,Missouri,89808
McDonald's,Fordyce,AR,33.824653,-92.426565,Arkansas,3268
Taco Bell,Cambridge,OH,39.994431,-81.574721,Ohio,10060
Burger King,Penns Grove,NJ,39.697943037,-75.396611122,New Jersey,4882
Jack in the Box,San Diego,CA,32.71158,-117.14219,California,3064435
McDonald's,Louisville,KY,38.24625,-85.75547,Kentucky,988018
Wendy's,Fort Oglethorpe,GA,34.94059,-85.218034,Georgia,10416
Burger King,Whitehall,MI,43.409036,-86.321416,Michigan,3024
Del Taco,Albuquerque,NM,35.1306,-106.5902,New Mexico,765360
Burger King,Los Angeles,CA,34.062984,-118.272255,California,11984083
Jollibee,Anaheim,CA,33.840144019,-117.942030933,California,344521
Taco Bell,Aurora,CO,39.625526,-104.79186,Colorado,394432
McDonald's,South Paris,ME,44.2224,-70.50437,Maine,2210
McDonald's,El Centro,CA,32.776299055,-115.552839787,California,44240
Wendy's,Stockbridge,GA,33.55427,-84.26553,Georgia,35737
Burger King,Ormond Beach,FL,29.33677,-81.132856,Florida,43976
Steak 'n Shake,Milford,OH,39.194957245,-84.236342508,Ohio,6497
Dairy Queen,Las Vegas,NV,36.19602,-115.25733,Nevada,2299189
Del Taco,Shafter,CA,35.499325,-119.27023,California,21193
Bojangles' Famous Chicken 'n Biscuits,Gainesville,GA,34.287268676,-83.837371677,Georgia,184237
Taco Bell,Azle,TX,32.891402325,-97.541106689,Texas,14126
Burger King,Ramseur,NC,35.73913,-79.64961,North Carolina,2150
Chick-fil-A,Chattanooga,TN,35.0113,-85.2113,Tennessee,415927
Kennedy Fried Chicken & Pizza,Bronx,NY,40.83413,-73.91694,New York,1472654
Hardee's,Chester,VA,37.3563,-77.4131,Virginia,24474
Burger King,Waterloo,IA,42.495672016,-92.376560907,Iowa,119632
McDonald's,Glendale,AZ,33.537045,-112.23893,Arizona,252833
KFC,Belleville,IL,38.543601,-90.028056,Illinois,41370
McDonald's,National City,CA,32.670505,-117.095878,California,58893
Pei Wei,Austin,TX,30.447332542,-97.789006233,Texas,1940039
McDonald's,Hampstead,MD,39.596022,-76.845667,Maryland,6251
Mocha Express,Portland,OR,45.50881,-122.57924,Oregon,2115140
In-N-Out Burger,Phoenix,AZ,33.80053,-112.130035,Arizona,4121103
McDonald's,Sebastopol,CA,38.394035,-122.818689,California,7445
Burger King,Greenville,NC,35.5685,-77.3519,North Carolina,127632
Wendy's,Melbourne,FL,28.174578,-80.672496,Florida,86576
Taco Bell,Panama City,FL,30.157411694,-85.730813741,Florida,177998
McDonald's,Kenova,WV,38.397466,-82.565538,West Virginia,2944
Subway,Boston,MA,42.35791,-71.05787,Massachusetts,4453352
Taco Bell/Pizza Hut Express,Winchester,VA,39.166676675,-78.164840756,Virginia,86067
Arby's,El Paso,TX,31.759178,-106.48844,Texas,866309
Arby's,King George,VA,38.33889,-77.078805,Virginia,4851
White Castle,Grove City,OH,39.878765,-83.046326,Ohio,42517
Mcdonald's,Osage Beach,MO,38.127057,-92.665863,Missouri,4905
Wendy's,Reading,PA,40.314814,-75.942356,Pennsylvania,283546
Church's Chicken,Kansas City,MO,39.0812,-94.5208,Missouri,1714910
Steak 'n Shake,Springfield,MO,37.15818,-93.2291,Missouri,300073
KFC,Albion,MI,42.257926,-84.756812,Michigan,7560
Little Caesars Pizza,Dallas,TX,32.6913,-96.85496,Texas,5968322
Wendy's,Coralville,IA,41.695758,-91.611243,Iowa,23234
Burger King,Cumberland,MD,39.637928,-78.832937,Maryland,18804
Wendy's,Chattanooga,TN,34.997522,-85.245013,Tennessee,415927
Wendy's,Madison,WI,43.062820736,-89.308374968,Wisconsin,470689
Rally's Hamburgers,Cincinnati,OH,39.166594,-84.513027,Ohio,1726642
McDonald's,Versailles,KY,38.05348,-84.71649,Kentucky,10492
Burger King,Lihue,HI,21.972238782,-159.378915387,Hawaii,7901
McDonald's,Mckinney,TX,33.200913,-96.638266,Texas,210600
Carl's Jr.,Sonora,CA,37.975507,-120.367944,California,4919
Popeye's Chicken & Biscuits,Waukegan,IL,42.377761962,-87.855874676,Illinois,89076
Popeye's,New York,NY,40.737004339,-73.995964358,New York,19268388
Wendy's,Charleston,WV,38.414045,-81.79475,West Virginia,137865
Taco Bell,Morrisville,NC,35.85625,-78.8248,North Carolina,31422
Burger King,Lawrence,KS,38.99078,-95.23258,Kansas,97387
Hardee's,Maryville,TN,35.755183,-83.951204,Tennessee,32392
